"","Sample.Id","Element","conc","Concentration"
"429","6_21_21_W_1","Pb_NH3",0.0386230143077023,0.390131457653559
"430","6_21_21_W_6","Na",1441.104,14556.6060606061
"431","6_21_21_W_6","Mg",1080.933,10918.5151515152
"432","6_21_21_W_6","Al",13.628,137.656565656566
"433","6_21_21_W_6","P",4.91439262155454,49.6403295106519
"434","6_21_21_W_6","S",3142.899,31746.4545454545
"435","6_21_21_W_6","K",387.074,3909.83838383838
"436","6_21_21_W_6","Ca",5389.231,54436.6767676768
"437","6_21_21_W_6","V",0.219,2.21212121212121
"438","6_21_21_W_6","Cr_KED",0.0129904842014758,0.131217012136119
"439","6_21_21_W_6","Cr_NH3",0.025,0.252525252525253
"440","6_21_21_W_6","Fe_NH3",13.233,133.666666666667
"441","6_21_21_W_6","Mn",3.977,40.1717171717172
"442","6_21_21_W_6","Fe_KED",13.366,135.010101010101
"443","6_21_21_W_6","Co",0.0325103139789693,0.328387009888579
"444","6_21_21_W_6","Ni",0.055,0.555555555555556
"445","6_21_21_W_6","Cu_KED",1.363,13.7676767676768
"446","6_21_21_W_6","Cu_NH3",1.389,14.030303030303
"447","6_21_21_W_6","Zn",0.483,4.87878787878788
"448","6_21_21_W_6","As_STD",1.314,13.2727272727273
"449","6_21_21_W_6","As_KED",1.299,13.1212121212121
"450","6_21_21_W_6","As_Oshift",1.269,12.8181818181818
"451","6_21_21_W_6","Se..77..77.77..ppb.",0.214681447895581,2.16849947369273
"452","6_21_21_W_6","Se77_Oshift",0.0275449931238387,0.278232253776149
"453","6_21_21_W_6","Se78_Oshift",0.00887623593550988,0.0896589488435341
"454","6_21_21_W_6","Se80_Oshift",0.012,0.121212121212121
"455","6_21_21_W_6","Se..82..82.82..ppb.",0.116,1.17171717171717
"456","6_21_21_W_6","Se82_Oshift",0.0111469672700676,0.112595628990582
"457","6_21_21_W_6","Mo_NH3",1.296,13.0909090909091
"458","6_21_21_W_6","Mo_Oshift",1.275,12.8787878787879
"459","6_21_21_W_6","Cd111",0.00526491530555652,0.0531809626823891
"460","6_21_21_W_6","Cd114",0.00389307532371734,0.0393239931688621
"461","6_21_21_W_6","Pb_STD",0.102,1.03030303030303
"462","6_21_21_W_6","Pb_NH3",0.103,1.04040404040404
"463","6_21_21_W_8","Na",1653.408,16701.0909090909
"464","6_21_21_W_8","Mg",1176.258,11881.3939393939
"465","6_21_21_W_8","Al",12.912,130.424242424242
"466","6_21_21_W_8","P",4.91439262155454,49.6403295106519
"467","6_21_21_W_8","S",2808.124,28364.8888888889
"468","6_21_21_W_8","K",439.665,4441.06060606061
"469","6_21_21_W_8","Ca",5850.725,59098.2323232323
"470","6_21_21_W_8","V",0.272,2.74747474747475
"471","6_21_21_W_8","Cr_KED",0.034,0.343434343434343
"472","6_21_21_W_8","Cr_NH3",0.036,0.363636363636364
"473","6_21_21_W_8","Fe_NH3",12.985,131.161616161616
"474","6_21_21_W_8","Mn",4.667,47.1414141414141
"475","6_21_21_W_8","Fe_KED",12.708,128.363636363636
"476","6_21_21_W_8","Co",0.0325103139789693,0.328387009888579
"477","6_21_21_W_8","Ni",0.044,0.444444444444444
"478","6_21_21_W_8","Cu_KED",1.328,13.4141414141414
"479","6_21_21_W_8","Cu_NH3",1.377,13.9090909090909
"480","6_21_21_W_8","Zn",0.552,5.57575757575758
"481","6_21_21_W_8","As_STD",1.255,12.6767676767677
"482","6_21_21_W_8","As_KED",1.049,10.5959595959596
"483","6_21_21_W_8","As_Oshift",1.272,12.8484848484848
"484","6_21_21_W_8","Se..77..77.77..ppb.",0.214681447895581,2.16849947369273
"485","6_21_21_W_8","Se77_Oshift",0.0275449931238387,0.278232253776149
"486","6_21_21_W_8","Se78_Oshift",0.00887623593550988,0.0896589488435341
"487","6_21_21_W_8","Se80_Oshift",0.00536624048136946,0.0542044493067623
"488","6_21_21_W_8","Se..82..82.82..ppb.",0.047661486894057,0.48142916054603
"489","6_21_21_W_8","Se82_Oshift",0.0111469672700676,0.112595628990582
"490","6_21_21_W_8","Mo_NH3",1.151,11.6262626262626
"491","6_21_21_W_8","Mo_Oshift",1.136,11.4747474747475
"492","6_21_21_W_8","Cd111",0.00526491530555652,0.0531809626823891
"493","6_21_21_W_8","Cd114",0.00389307532371734,0.0393239931688621
"494","6_21_21_W_8","Pb_STD",0.106,1.07070707070707
"495","6_21_21_W_8","Pb_NH3",0.125,1.26262626262626
"496","6_21_21_W_9","Na",1280.682,12936.1818181818
"497","6_21_21_W_9","Mg",1140.158,11516.7474747475
"498","6_21_21_W_9","Al",18.658,188.464646464647
"499","6_21_21_W_9","P",4.91439262155454,49.6403295106519
"500","6_21_21_W_9","S",2375.738,23997.3535353535
"501","6_21_21_W_9","K",359.025,3626.51515151515
"502","6_21_21_W_9","Ca",5211.421,52640.6161616162
"503","6_21_21_W_9","V",0.22,2.22222222222222
"504","6_21_21_W_9","Cr_KED",0.0129904842014758,0.131217012136119
"505","6_21_21_W_9","Cr_NH3",0.025,0.252525252525253
"506","6_21_21_W_9","Fe_NH3",15.507,156.636363636364
"507","6_21_21_W_9","Mn",3.839,38.7777777777778
"508","6_21_21_W_9","Fe_KED",15.388,155.434343434343
"509","6_21_21_W_9","Co",0.0325103139789693,0.328387009888579
"510","6_21_21_W_9","Ni",0.042,0.424242424242424
"511","6_21_21_W_9","Cu_KED",1.209,12.2121212121212
"512","6_21_21_W_9","Cu_NH3",1.225,12.3737373737374
"513","6_21_21_W_9","Zn",0.486,4.90909090909091
"514","6_21_21_W_9","As_STD",0.919,9.28282828282828
"515","6_21_21_W_9","As_KED",0.74,7.47474747474748
"516","6_21_21_W_9","As_Oshift",0.984,9.93939393939394
"517","6_21_21_W_9","Se..77..77.77..ppb.",0.214681447895581,2.16849947369273
"518","6_21_21_W_9","Se77_Oshift",0.0275449931238387,0.278232253776149
"519","6_21_21_W_9","Se78_Oshift",0.00887623593550988,0.0896589488435341
"520","6_21_21_W_9","Se80_Oshift",0.00536624048136946,0.0542044493067623
"521","6_21_21_W_9","Se..82..82.82..ppb.",0.047661486894057,0.48142916054603
"522","6_21_21_W_9","Se82_Oshift",0.0111469672700676,0.112595628990582
"523","6_21_21_W_9","Mo_NH3",0.664,6.70707070707071
"524","6_21_21_W_9","Mo_Oshift",0.705,7.12121212121212
"525","6_21_21_W_9","Cd111",0.00526491530555652,0.0531809626823891
"526","6_21_21_W_9","Cd114",0.00389307532371734,0.0393239931688621
"527","6_21_21_W_9","Pb_STD",0.096,0.96969696969697
"528","6_21_21_W_9","Pb_NH3",0.102,1.03030303030303
"529","6_21_21_W_10","Na",1506.036,15212.4848484848
"530","6_21_21_W_10","Mg",1557.689,15734.2323232323
"531","6_21_21_W_10","Al",19.108,193.010101010101
"532","6_21_21_W_10","P",4.91439262155454,49.6403295106519
"533","6_21_21_W_10","S",3698.928,37362.9090909091
"534","6_21_21_W_10","K",447.815,4523.38383838384
"535","6_21_21_W_10","Ca",7078.529,71500.2929292929
"536","6_21_21_W_10","V",0.274,2.76767676767677
"537","6_21_21_W_10","Cr_KED",0.03,0.303030303030303
"538","6_21_21_W_10","Cr_NH3",0.029,0.292929292929293
"539","6_21_21_W_10","Fe_NH3",12.632,127.59595959596
"540","6_21_21_W_10","Mn",2.939,29.6868686868687
"541","6_21_21_W_10","Fe_KED",14.014,141.555555555556
"542","6_21_21_W_10","Co",0.0325103139789693,0.328387009888579
"543","6_21_21_W_10","Ni",0.047,0.474747474747475
"544","6_21_21_W_10","Cu_KED",1.831,18.4949494949495
"545","6_21_21_W_10","Cu_NH3",1.669,16.8585858585859
"546","6_21_21_W_10","Zn",0.763,7.70707070707071
"547","6_21_21_W_10","As_STD",1.026,10.3636363636364
"548","6_21_21_W_10","As_KED",0.973,9.82828282828283
"549","6_21_21_W_10","As_Oshift",1.013,10.2323232323232
"550","6_21_21_W_10","Se..77..77.77..ppb.",0.214681447895581,2.16849947369273
"551","6_21_21_W_10","Se77_Oshift",0.0275449931238387,0.278232253776149
"552","6_21_21_W_10","Se78_Oshift",0.00887623593550988,0.0896589488435341
"553","6_21_21_W_10","Se80_Oshift",0.017,0.171717171717172
"554","6_21_21_W_10","Se..82..82.82..ppb.",0.047661486894057,0.48142916054603
"555","6_21_21_W_10","Se82_Oshift",0.0111469672700676,0.112595628990582
"556","6_21_21_W_10","Mo_NH3",0.557,5.62626262626263
"557","6_21_21_W_10","Mo_Oshift",0.558,5.63636363636364
"558","6_21_21_W_10","Cd111",0.00526491530555652,0.0531809626823891
"559","6_21_21_W_10","Cd114",0.00389307532371734,0.0393239931688621
"560","6_21_21_W_10","Pb_STD",0.085,0.858585858585859
"561","6_21_21_W_10","Pb_NH3",0.083,0.838383838383839
"562","6_21_21_W_11","Na",1323.151,13365.1616161616
"563","6_21_21_W_11","Mg",1490.96,15060.202020202
"564","6_21_21_W_11","Al",16.266,164.30303030303
"565","6_21_21_W_11","P",4.91439262155454,49.6403295106519
"566","6_21_21_W_11","S",2776.281,28043.2424242424
"567","6_21_21_W_11","K",392.094,3960.54545454545
"568","6_21_21_W_11","Ca",6225.86,62887.4747474747
"569","6_21_21_W_11","V",0.265,2.67676767676768
"570","6_21_21_W_11","Cr_KED",0.0129904842014758,0.131217012136119
"571","6_21_21_W_11","Cr_NH3",0.0117051205043077,0.118233540447552
"572","6_21_21_W_11","Fe_NH3",11.946,120.666666666667
"573","6_21_21_W_11","Mn",3.033,30.6363636363636
"574","6_21_21_W_11","Fe_KED",12.075,121.969696969697
"575","6_21_21_W_11","Co",0.0325103139789693,0.328387009888579
"576","6_21_21_W_11","Ni",0.052,0.525252525252525
"577","6_21_21_W_11","Cu_KED",1.062,10.7272727272727
"578","6_21_21_W_11","Cu_NH3",1.058,10.6868686868687
"579","6_21_21_W_11","Zn",0.586,5.91919191919192
"580","6_21_21_W_11","As_STD",1.027,10.3737373737374
"581","6_21_21_W_11","As_KED",1.004,10.1414141414141
"582","6_21_21_W_11","As_Oshift",1.046,10.5656565656566
"583","6_21_21_W_11","Se..77..77.77..ppb.",0.214681447895581,2.16849947369273
"584","6_21_21_W_11","Se77_Oshift",0.0275449931238387,0.278232253776149
"585","6_21_21_W_11","Se78_Oshift",0.00887623593550988,0.0896589488435341
"586","6_21_21_W_11","Se80_Oshift",0.00536624048136946,0.0542044493067623
"587","6_21_21_W_11","Se..82..82.82..ppb.",0.047661486894057,0.48142916054603
"588","6_21_21_W_11","Se82_Oshift",0.0111469672700676,0.112595628990582
"589","6_21_21_W_11","Mo_NH3",0.531,5.36363636363636
"590","6_21_21_W_11","Mo_Oshift",0.532,5.37373737373737
"591","6_21_21_W_11","Cd111",0.00526491530555652,0.0531809626823891
"592","6_21_21_W_11","Cd114",0.00389307532371734,0.0393239931688621
"593","6_21_21_W_11","Pb_STD",0.085,0.858585858585859
"594","6_21_21_W_11","Pb_NH3",0.089,0.898989898989899
"595","7_06_21_UF_1","Na",8995.722,18173.1757575758
"596","7_06_21_UF_1","Mg",6373.196,12875.1434343434
"597","7_06_21_UF_1","Al",6.767,13.6707070707071
"598","7_06_21_UF_1","P",27.764,56.0888888888889
"599","7_06_21_UF_1","S",19280.686,38950.8808080808
"600","7_06_21_UF_1","K",1867.223,3772.16767676768
"601","7_06_21_UF_1","Ca",34608.85,69916.8686868687
"602","7_06_21_UF_1","V",0.483,0.975757575757576
"603","7_06_21_UF_1","Cr_KED",0.061,0.123232323232323
"604","7_06_21_UF_1","Cr_NH3",0.062,0.125252525252525
"605","7_06_21_UF_1","Fe_NH3",0.603342661169607,1.2188740629689
"606","7_06_21_UF_1","Mn",21.941,44.3252525252525
"607","7_06_21_UF_1","Fe_KED",0.675273196156813,1.36418827506427
"608","7_06_21_UF_1","Co",0.0325103139789693,0.0656774019777157
"609","7_06_21_UF_1","Ni",0.365,0.737373737373737
"610","7_06_21_UF_1","Cu_KED",3.814,7.70505050505051
"611","7_06_21_UF_1","Cu_NH3",3.819,7.71515151515152
"612","7_06_21_UF_1","Zn",1.95,3.93939393939394
"613","7_06_21_UF_1","As_STD",5.203,10.5111111111111
"614","7_06_21_UF_1","As_KED",4.582,9.25656565656566
"615","7_06_21_UF_1","As_Oshift",5.356,10.820202020202
"616","7_06_21_UF_1","Se..77..77.77..ppb.",0.214681447895581,0.433699894738547
"617","7_06_21_UF_1","Se77_Oshift",0.0275449931238387,0.0556464507552297
"618","7_06_21_UF_1","Se78_Oshift",0.036,0.0727272727272727
"619","7_06_21_UF_1","Se80_Oshift",0.043,0.0868686868686869
"620","7_06_21_UF_1","Se..82..82.82..ppb.",0.287,0.57979797979798
"621","7_06_21_UF_1","Se82_Oshift",0.047,0.094949494949495
"622","7_06_21_UF_1","Mo_NH3",12.595,25.4444444444444
"623","7_06_21_UF_1","Mo_Oshift",12.5,25.2525252525253
"624","7_06_21_UF_1","Cd111",0.00526491530555652,0.0106361925364778
"625","7_06_21_UF_1","Cd114",0.011,0.0222222222222222
"626","7_06_21_UF_1","Pb_STD",0.0352588858626752,0.071230072449849
"627","7_06_21_UF_1","Pb_NH3",0.0386230143077023,0.0780262915307117
"628","7_06_21_UF_6","Na",10007.2,20216.5656565657
"629","7_06_21_UF_6","Mg",6378.407,12885.6707070707
"630","7_06_21_UF_6","Al",1.146,2.31515151515151
"631","7_06_21_UF_6","P",14.407,29.1050505050505
"632","7_06_21_UF_6","S",14278.509,28845.4727272727
"633","7_06_21_UF_6","K",1874.934,3787.74545454545
"634","7_06_21_UF_6","Ca",31651.303,63942.0262626263
"635","7_06_21_UF_6","V",0.88,1.77777777777778
"636","7_06_21_UF_6","Cr_KED",0.065,0.131313131313131
"637","7_06_21_UF_6","Cr_NH3",0.064,0.129292929292929
"638","7_06_21_UF_6","Fe_NH3",0.603342661169607,1.2188740629689
"639","7_06_21_UF_6","Mn",17.993,36.3494949494949
"640","7_06_21_UF_6","Fe_KED",0.675273196156813,1.36418827506427
"641","7_06_21_UF_6","Co",0.0325103139789693,0.0656774019777157
"642","7_06_21_UF_6","Ni",0.214,0.432323232323232
"643","7_06_21_UF_6","Cu_KED",1.543,3.11717171717172
"644","7_06_21_UF_6","Cu_NH3",1.577,3.18585858585859
"645","7_06_21_UF_6","Zn",1.327,2.68080808080808
"646","7_06_21_UF_6","As_STD",6.372,12.8727272727273
"647","7_06_21_UF_6","As_KED",5.599,11.3111111111111
"648","7_06_21_UF_6","As_Oshift",5.645,11.4040404040404
"649","7_06_21_UF_6","Se..77..77.77..ppb.",0.214681447895581,0.433699894738547
"650","7_06_21_UF_6","Se77_Oshift",0.0275449931238387,0.0556464507552297
"651","7_06_21_UF_6","Se78_Oshift",0.075,0.151515151515152
"652","7_06_21_UF_6","Se80_Oshift",0.075,0.151515151515152
"653","7_06_21_UF_6","Se..82..82.82..ppb.",0.43,0.868686868686869
"654","7_06_21_UF_6","Se82_Oshift",0.052,0.105050505050505
"655","7_06_21_UF_6","Mo_NH3",6.486,13.1030303030303
"656","7_06_21_UF_6","Mo_Oshift",6.068,12.2585858585859
"657","7_06_21_UF_6","Cd111",0.016,0.0323232323232323
"658","7_06_21_UF_6","Cd114",0.017,0.0343434343434343
"659","7_06_21_UF_6","Pb_STD",0.116,0.234343434343434
"660","7_06_21_UF_6","Pb_NH3",0.113,0.228282828282828
"661","7_06_21_UF_8","Na",11139.533,22504.1070707071
"662","7_06_21_UF_8","Mg",7090.183,14323.602020202
"663","7_06_21_UF_8","Al",1.146,2.31515151515151
"664","7_06_21_UF_8","P",10.886,21.9919191919192
"665","7_06_21_UF_8","S",12345.333,24940.0666666667
"666","7_06_21_UF_8","K",1978.029,3996.01818181818
"667","7_06_21_UF_8","Ca",31948.378,64542.1777777778
"668","7_06_21_UF_8","V",1.151,2.32525252525253
"669","7_06_21_UF_8","Cr_KED",0.779,1.57373737373737
"670","7_06_21_UF_8","Cr_NH3",0.734,1.48282828282828
"671","7_06_21_UF_8","Fe_NH3",6.73,13.5959595959596
"672","7_06_21_UF_8","Mn",21.945,44.3333333333333
"673","7_06_21_UF_8","Fe_KED",7.377,14.9030303030303
"674","7_06_21_UF_8","Co",0.0325103139789693,0.0656774019777157
"675","7_06_21_UF_8","Ni",0.227,0.458585858585859
"676","7_06_21_UF_8","Cu_KED",1.979,3.9979797979798
"677","7_06_21_UF_8","Cu_NH3",1.945,3.92929292929293
"678","7_06_21_UF_8","Zn",1.331,2.68888888888889
"679","7_06_21_UF_8","As_STD",6.715,13.5656565656566
"680","7_06_21_UF_8","As_KED",6.337,12.8020202020202
"681","7_06_21_UF_8","As_Oshift",6.681,13.4969696969697
"682","7_06_21_UF_8","Se..77..77.77..ppb.",0.214681447895581,0.433699894738547
"683","7_06_21_UF_8","Se77_Oshift",0.064,0.129292929292929
"684","7_06_21_UF_8","Se78_Oshift",0.084,0.16969696969697
"685","7_06_21_UF_8","Se80_Oshift",0.072,0.145454545454545
"686","7_06_21_UF_8","Se..82..82.82..ppb.",0.424,0.856565656565657
"687","7_06_21_UF_8","Se82_Oshift",0.063,0.127272727272727
"688","7_06_21_UF_8","Mo_NH3",4.993,10.0868686868687
"689","7_06_21_UF_8","Mo_Oshift",4.872,9.84242424242424
"690","7_06_21_UF_8","Cd111",0.018,0.0363636363636364
"691","7_06_21_UF_8","Cd114",0.018,0.0363636363636364
"692","7_06_21_UF_8","Pb_STD",0.0352588858626752,0.071230072449849
"693","7_06_21_UF_8","Pb_NH3",0.0386230143077023,0.0780262915307117
"694","7_06_21_UF_9","Na",8644.051,17462.7292929293
"695","7_06_21_UF_9","Mg",6519.819,13171.3515151515
"696","7_06_21_UF_9","Al",0.9,1.81818181818182
"697","7_06_21_UF_9","P",11.875,23.989898989899
"698","7_06_21_UF_9","S",9423.358,19037.0868686869
"699","7_06_21_UF_9","K",1678.253,3390.4101010101
"700","7_06_21_UF_9","Ca",28493.135,57561.8888888889
"701","7_06_21_UF_9","V",0.966,1.95151515151515
"702","7_06_21_UF_9","Cr_KED",0.065,0.131313131313131
"703","7_06_21_UF_9","Cr_NH3",0.062,0.125252525252525
"704","7_06_21_UF_9","Fe_NH3",0.603342661169607,1.2188740629689
"705","7_06_21_UF_9","Mn",9.397,18.9838383838384
"706","7_06_21_UF_9","Fe_KED",0.675273196156813,1.36418827506427
"707","7_06_21_UF_9","Co",0.0325103139789693,0.0656774019777157
"708","7_06_21_UF_9","Ni",0.165,0.333333333333333
"709","7_06_21_UF_9","Cu_KED",1.506,3.04242424242424
"710","7_06_21_UF_9","Cu_NH3",1.461,2.95151515151515
"711","7_06_21_UF_9","Zn",0.824,1.66464646464646
"712","7_06_21_UF_9","As_STD",5.04,10.1818181818182
"713","7_06_21_UF_9","As_KED",4.607,9.30707070707071
"714","7_06_21_UF_9","As_Oshift",5.044,10.189898989899
"715","7_06_21_UF_9","Se..77..77.77..ppb.",0.214681447895581,0.433699894738547
"716","7_06_21_UF_9","Se77_Oshift",0.0275449931238387,0.0556464507552297
"717","7_06_21_UF_9","Se78_Oshift",0.071,0.143434343434343
"718","7_06_21_UF_9","Se80_Oshift",0.069,0.139393939393939
"719","7_06_21_UF_9","Se..82..82.82..ppb.",0.348,0.703030303030303
"720","7_06_21_UF_9","Se82_Oshift",0.029,0.0585858585858586
"721","7_06_21_UF_9","Mo_NH3",3.175,6.41414141414141
"722","7_06_21_UF_9","Mo_Oshift",3.07,6.2020202020202
"723","7_06_21_UF_9","Cd111",0.013,0.0262626262626263
"724","7_06_21_UF_9","Cd114",0.013,0.0262626262626263
"725","7_06_21_UF_9","Pb_STD",0.177,0.357575757575758
"726","7_06_21_UF_9","Pb_NH3",0.192,0.387878787878788
"727","7_06_21_UF_10","Na",8288.341,16744.1232323232
"728","7_06_21_UF_10","Mg",8199.401,16564.4464646465
"729","7_06_21_UF_10","Al",1.19,2.4040404040404
"730","7_06_21_UF_10","P",4.91439262155454,9.92806590213039
"731","7_06_21_UF_10","S",13697.712,27672.1454545455
"732","7_06_21_UF_10","K",1943.479,3926.2202020202
"733","7_06_21_UF_10","Ca",33838.706,68361.0222222222
"734","7_06_21_UF_10","V",1.058,2.13737373737374
"735","7_06_21_UF_10","Cr_KED",0.055,0.111111111111111
"736","7_06_21_UF_10","Cr_NH3",0.052,0.105050505050505
"737","7_06_21_UF_10","Fe_NH3",0.603342661169607,1.2188740629689
"738","7_06_21_UF_10","Mn",5.67,11.4545454545455
"739","7_06_21_UF_10","Fe_KED",0.675273196156813,1.36418827506427
"740","7_06_21_UF_10","Co",0.0325103139789693,0.0656774019777157
"741","7_06_21_UF_10","Ni",0.179,0.361616161616162
"742","7_06_21_UF_10","Cu_KED",1.561,3.15353535353535
"743","7_06_21_UF_10","Cu_NH3",1.569,3.16969696969697
"744","7_06_21_UF_10","Zn",0.793,1.6020202020202
"745","7_06_21_UF_10","As_STD",5.501,11.1131313131313
"746","7_06_21_UF_10","As_KED",4.851,9.8
"747","7_06_21_UF_10","As_Oshift",5.559,11.230303030303
"748","7_06_21_UF_10","Se..77..77.77..ppb.",0.214681447895581,0.433699894738547
"749","7_06_21_UF_10","Se77_Oshift",0.078,0.157575757575758
"750","7_06_21_UF_10","Se78_Oshift",0.088,0.177777777777778
"751","7_06_21_UF_10","Se80_Oshift",0.085,0.171717171717172
"752","7_06_21_UF_10","Se..82..82.82..ppb.",0.414,0.836363636363636
"753","7_06_21_UF_10","Se82_Oshift",0.079,0.15959595959596
"754","7_06_21_UF_10","Mo_NH3",2.467,4.98383838383838
"755","7_06_21_UF_10","Mo_Oshift",2.508,5.06666666666667
"756","7_06_21_UF_10","Cd111",0.015,0.0303030303030303
"757","7_06_21_UF_10","Cd114",0.015,0.0303030303030303
"758","7_06_21_UF_10","Pb_STD",0.115,0.232323232323232
"759","7_06_21_UF_10","Pb_NH3",0.129,0.260606060606061
"760","7_06_21_UF_11","Na",7944.025,16048.5353535354
"761","7_06_21_UF_11","Mg",8157.286,16479.3656565657
"762","7_06_21_UF_11","Al",1.202,2.42828282828283
"763","7_06_21_UF_11","P",4.91439262155454,9.92806590213039
"764","7_06_21_UF_11","S",13941.136,28163.9111111111
"765","7_06_21_UF_11","K",1919.459,3877.69494949495
"766","7_06_21_UF_11","Ca",33181.545,67033.4242424242
"767","7_06_21_UF_11","V",1.014,2.04848484848485
"768","7_06_21_UF_11","Cr_KED",0.07,0.141414141414141
"769","7_06_21_UF_11","Cr_NH3",0.067,0.135353535353535
"770","7_06_21_UF_11","Fe_NH3",0.603342661169607,1.2188740629689
"771","7_06_21_UF_11","Mn",1.748,3.53131313131313
"772","7_06_21_UF_11","Fe_KED",0.675273196156813,1.36418827506427
"773","7_06_21_UF_11","Co",0.0325103139789693,0.0656774019777157
"774","7_06_21_UF_11","Ni",0.167,0.337373737373737
"775","7_06_21_UF_11","Cu_KED",1.831,3.6989898989899
"776","7_06_21_UF_11","Cu_NH3",1.846,3.72929292929293
"777","7_06_21_UF_11","Zn",0.661,1.33535353535354
"778","7_06_21_UF_11","As_STD",6.174,12.4727272727273
"779","7_06_21_UF_11","As_KED",4.664,9.42222222222222
"780","7_06_21_UF_11","As_Oshift",5.403,10.9151515151515
"781","7_06_21_UF_11","Se..77..77.77..ppb.",0.45,0.909090909090909
"782","7_06_21_UF_11","Se77_Oshift",0.0275449931238387,0.0556464507552297
"783","7_06_21_UF_11","Se78_Oshift",0.064,0.129292929292929
"784","7_06_21_UF_11","Se80_Oshift",0.085,0.171717171717172
"785","7_06_21_UF_11","Se..82..82.82..ppb.",0.395,0.797979797979798
"786","7_06_21_UF_11","Se82_Oshift",0.103,0.208080808080808
"787","7_06_21_UF_11","Mo_NH3",2.645,5.34343434343434
"788","7_06_21_UF_11","Mo_Oshift",2.58,5.21212121212121
"789","7_06_21_UF_11","Cd111",0.013,0.0262626262626263
"790","7_06_21_UF_11","Cd114",0.013,0.0262626262626263
"791","7_06_21_UF_11","Pb_STD",0.151,0.305050505050505
"792","7_06_21_UF_11","Pb_NH3",0.139,0.280808080808081
"793","7_06_21_F_1","Na",7195.772,14536.9131313131
"794","7_06_21_F_1","Mg",5540.037,11191.9939393939
"795","7_06_21_F_1","Al",6.626,13.3858585858586
"796","7_06_21_F_1","P",14.979,30.2606060606061
"797","7_06_21_F_1","S",19028.882,38442.1858585859
"798","7_06_21_F_1","K",1704.7,3443.83838383838
"799","7_06_21_F_1","Ca",30789.115,62200.2323232323
"800","7_06_21_F_1","V",0.402,0.812121212121212
"801","7_06_21_F_1","Cr_KED",0.084,0.16969696969697
"802","7_06_21_F_1","Cr_NH3",0.098,0.197979797979798
"803","7_06_21_F_1","Fe_NH3",7.991,16.1434343434343
"804","7_06_21_F_1","Mn",20.886,42.1939393939394
"805","7_06_21_F_1","Fe_KED",8.186,16.5373737373737
"806","7_06_21_F_1","Co",0.0325103139789693,0.0656774019777157
"807","7_06_21_F_1","Ni",0.407,0.822222222222222
